"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","plot_label"
"ENSG00000139908",194.422172313093,-0.000351869995269584,0.0106875151541319,0.234859457217331,0.99915848535134,"TSSK4","283629","TSSK4"
"ENSG00000139910",203.016463795902,0.000272080216606329,0.0158168999179095,0.586796076025591,0.99915848535134,"NOVA1","4857","NOVA1"
"ENSG00000139915",19.2441958329426,-0.000310062423550443,0.0192981513236381,0.632512951829443,0.99915848535134,"MDGA2","161357","MDGA2"
"ENSG00000139926",5876.74969106599,0.000182602504775921,0.00714433543453403,0.397705810212041,0.99915848535134,"FRMD6","122786","FRMD6"
"ENSG00000139946",3686.36777855672,0.000127918928533013,0.0161196071482496,0.815659997437733,0.99915848535134,"PELI2","57161","PELI2"
"ENSG00000139970",119.968853177476,0.000647374735887422,0.0218529325779654,0.323841294942999,0.99915848535134,"RTN1","6252","RTN1"
"ENSG00000139973",7.75986183098449,0.00118374558094435,0.0383326394205758,0.376402405014069,0.99915848535134,"SYT16","83851","SYT16"
"ENSG00000139974",541.965339714916,0.000194611781397728,0.0078329965476093,0.396057066571417,0.99915848535134,"SLC38A6","145389","SLC38A6"
"ENSG00000139977",1212.09645715716,-0.000203604867053198,0.00567048721125239,0.329739337596841,0.99915848535134,"NAA30","122830","NAA30"
"ENSG00000139985",55.5919616477539,-1.49303005971172e-05,0.0109318956962345,0.965960057162815,0.99915848535134,"ADAM21","8747","ADAM21"
"ENSG00000139988",693.55875059914,-8.07591569747354e-05,0.0229795449439517,0.92486127678859,0.99915848535134,"RDH12","145226","RDH12"
"ENSG00000139990",2404.64835247225,6.93402864663651e-05,0.00526489743737362,0.70354874493476,0.99915848535134,"DCAF5","8816","DCAF5"
"ENSG00000139998",376.586704226733,-0.000309355725031029,0.0102227932174492,0.276728209621465,0.99915848535134,"RAB15","376267","RAB15"
"ENSG00000140006",396.365808818207,-1.59255385410685e-05,0.00523449144795568,0.928839191198265,0.99915848535134,"WDR89","112840","WDR89"
"ENSG00000140009",242.264627793405,-0.000191499751287696,0.00829615604422263,0.424174724834925,0.99915848535134,"ESR2","2100","ESR2"
"ENSG00000140015",50.6870142303602,-0.000334591108467421,0.0224933812047448,0.672894186764846,0.99915848535134,"KCNH5","27133","KCNH5"
"ENSG00000140022",2973.95179326644,7.54021951273454e-05,0.00660291728511984,0.709755506437271,0.99915848535134,"STON2","85439","STON2"
"ENSG00000140025",200.665835338624,7.30915136129674e-05,0.0057655210475536,0.695058939226101,0.99915848535134,"EFCAB11","90141","EFCAB11"
"ENSG00000140030",76.3683710859848,0.00116114548868361,0.0337602984828813,0.290722586046429,0.99915848535134,"GPR65","8477","GPR65"
"ENSG00000140043",218.494587505775,-0.000174515087419883,0.00674912139615917,0.404078812904128,0.99915848535134,"PTGR2","145482","PTGR2"
"ENSG00000140044",636.376789416044,-0.000400006508938433,0.0180927114199717,0.476516554281024,0.99915848535134,"JDP2","122953","JDP2"
"ENSG00000140057",72.2952098570425,-0.00103921512251902,0.0268523155835748,0.189827313463288,0.99915848535134,"AK7","122481","AK7"
"ENSG00000140093",13.4725374166457,0.000101793210332737,0.0179082905685885,0.871566673775205,0.99915848535134,"SERPINA10","51156","SERPINA10"
"ENSG00000140104",292.841458156177,-0.00052353223440981,0.0147098998849068,0.191334371089191,0.99915848535134,"CLBA1","122616","CLBA1"
"ENSG00000140157",730.646371867851,-1.02927793462321e-05,0.00538959377059492,0.954236924057497,0.99915848535134,"NIPA2","81614","NIPA2"
"ENSG00000140199",1110.87750532141,0.000125365205372035,0.00506471830627519,0.518820502291288,0.99915848535134,"SLC12A6","9990","SLC12A6"
"ENSG00000140259",594.005437672199,-6.66223869037747e-05,0.00574402222690067,0.719906172050801,0.99915848535134,"MFAP1","4236","MFAP1"
"ENSG00000140263",801.411484272678,-0.00149106330959265,0.0355847353385962,0.180997988844955,0.99915848535134,"SORD","6652","SORD"
"ENSG00000140264",1283.90571163982,0.000144182194559277,0.00893060817007655,0.582495092059538,0.99915848535134,"SERF2","10169","SERF2"
"ENSG00000140265",794.502623328493,-7.79697031359847e-05,0.00497996179508969,0.674454398630975,0.99915848535134,"ZSCAN29","146050","ZSCAN29"
"ENSG00000140280",104.591851765758,9.59900556310386e-05,0.00737134428481966,0.664470619592437,0.99915848535134,"LYSMD2","256586","LYSMD2"
"ENSG00000140285",455.08791283739,0.00149248471604212,0.0363232717550685,0.194050040007517,0.99915848535134,"FGF7","2252","FGF7"
"ENSG00000140287",281.070448409723,0.00018430492974027,0.0120293490040896,0.61449183093325,0.99915848535134,"HDC","3067","HDC"
"ENSG00000140297",18.3195863287981,-0.000213737220527481,0.0264510030318314,0.830906220616561,0.99915848535134,"GCNT3","9245","GCNT3"
"ENSG00000140299",2963.96686786888,-2.74930247618704e-05,0.00528500999720601,0.87791171627127,0.99915848535134,"BNIP2","663","BNIP2"
"ENSG00000140307",413.023953868911,-8.32273870587044e-05,0.00607871318686498,0.664354218418646,0.99915848535134,"GTF2A2","2958","GTF2A2"
"ENSG00000140319",1896.63825136051,4.68003991771132e-05,0.00581775515291609,0.801548553934337,0.99915848535134,"SRP14","6727","SRP14"
"ENSG00000140323",31.9780611914483,-0.000153477450204427,0.0136827785481732,0.727647521810338,0.99915848535134,"DISP2","85455","DISP2"
"ENSG00000140326",537.346445118115,-8.59996229653784e-05,0.00519045327846719,0.641580324045612,0.99915848535134,"CDAN1","146059","CDAN1"
"ENSG00000140332",1938.11809423511,-0.000595793408362331,0.0162347203434042,0.179329104384341,0.99915848535134,"TLE3","7090","TLE3"
"ENSG00000140350",1383.88536406004,0.000143710443791649,0.00706940668596369,0.498740505423703,0.99915848535134,"ANP32A","8125","ANP32A"
"ENSG00000140367",1268.08565382369,-7.73283813084454e-05,0.00549678693963812,0.674310015661514,0.99915848535134,"UBE2Q2","92912","UBE2Q2"
"ENSG00000140368",180.244585101634,0.000351469838857473,0.0169903608859198,0.50532246109226,0.99915848535134,"PSTPIP1","9051","PSTPIP1"
"ENSG00000140374",1214.87747304197,-0.000573093274182419,0.0182268732073804,0.266765843502037,0.99915848535134,"ETFA","2108","ETFA"
"ENSG00000140379",76.6277960311394,0.00031444143712419,0.0166018523925023,0.547175458286572,0.99915848535134,"BCL2A1","597","BCL2A1"
"ENSG00000140382",1129.20813257771,6.6139591392245e-05,0.00496774223312807,0.719064197580678,0.99915848535134,"HMG20A","10363","HMG20A"
"ENSG00000140386",1749.4169709371,-0.000401312891393633,0.0110554175994508,0.191520812864992,0.99915848535134,"SCAPER","49855","SCAPER"
"ENSG00000140395",1271.3478391445,-0.000288309491430376,0.00769075379279824,0.226751988450819,0.99915848535134,"SKIC8","80349","SKIC8"
"ENSG00000140396",5054.71503347628,-0.000103251498475782,0.00702717046957286,0.626154381464726,0.99915848535134,"NCOA2","10499","NCOA2"
"ENSG00000140398",305.458555095104,-0.000309337246637445,0.0103980683637879,0.28387071906182,0.99915848535134,"NEIL1","79661","NEIL1"
"ENSG00000140400",1731.51625721967,-0.000149436900719108,0.00855291037325869,0.549818455363197,0.99915848535134,"MAN2C1","4123","MAN2C1"
"ENSG00000140406",82.0686915669091,-0.000200121615067405,0.0082407077077169,0.400796091195495,0.99915848535134,"TLNRD1","59274","TLNRD1"
"ENSG00000140443",5043.87857675502,-0.000108903282616797,0.0085267313385021,0.668715890070739,0.99915848535134,"IGF1R","3480","IGF1R"
"ENSG00000140451",87.8113747477549,0.000299676406143634,0.0152313097562342,0.520143655627172,0.99915848535134,"PIF1","80119","PIF1"
"ENSG00000140455",1554.38139736464,-7.84177587630805e-05,0.00538947585475264,0.669233282120675,0.99915848535134,"USP3","9960","USP3"
"ENSG00000140459",6.74630014832909,0.000591293666016714,0.0229521222577031,0.417662507821753,0.99915848535134,"CYP11A1","1583","CYP11A1"
"ENSG00000140463",758.885730962795,-4.47437244580885e-05,0.00639446544059811,0.821466271418724,0.99915848535134,"BBS4","585","BBS4"
"ENSG00000140464",895.299245010279,-2.43482603117553e-05,0.00695876888588621,0.90931007112124,0.99915848535134,"PML","5371","PML"
"ENSG00000140474",1223.5584768935,-0.000576034242790171,0.019322358907388,0.304823885819202,0.99915848535134,"ULK3","25989","ULK3"
"ENSG00000140479",374.256971619396,-0.000418826276472974,0.0164219669499918,0.382941109358385,0.99915848535134,"PCSK6","5046","PCSK6"
"ENSG00000140497",1089.86207837395,-1.6779465566317e-05,0.0074799786291947,0.941697222546441,0.99915848535134,"SCAMP2","10066","SCAMP2"
"ENSG00000140519",491.185634291262,-0.00065017792829025,0.0315006896179692,0.571054436094907,0.99915848535134,"RHCG","51458","RHCG"
"ENSG00000140521",1265.52981955937,-8.92873423191251e-05,0.00673962647117789,0.663908734335347,0.99915848535134,"POLG","5428","POLG"
"ENSG00000140522",11.8172864015185,0.000369667696397574,0.0171820201797453,0.485652209558483,0.99915848535134,"RLBP1","6017","RLBP1"
"ENSG00000140525",1238.65394392274,4.47905743520715e-05,0.00557670449489574,0.80613241516825,0.99915848535134,"FANCI","55215","FANCI"
"ENSG00000140526",3507.12646792556,0.000136877933741156,0.005772495728615,0.480346441003168,0.99915848535134,"ABHD2","11057","ABHD2"
"ENSG00000140527",42.9477829852939,-0.00031686310643499,0.0192092801816846,0.621727312233853,0.99915848535134,"WDR93","56964","WDR93"
"ENSG00000140534",417.87801181124,4.74490557861237e-05,0.00709601866701026,0.826726422029457,0.99915848535134,"TICRR","90381","TICRR"
"ENSG00000140538",2296.83403052824,-0.000384237586395427,0.0229502286809703,0.631281038694316,0.99915848535134,"NTRK3","4916","NTRK3"
"ENSG00000140543",173.26034452989,-0.000120511589326249,0.0069210945537672,0.564438238724067,0.99915848535134,"DET1","55070","DET1"
"ENSG00000140545",1044.95015719718,0.000458403986709506,0.013864827425223,0.225608385397326,0.99915848535134,"MFGE8","4240","MFGE8"
"ENSG00000140553",1181.87695685019,-0.000320061525162249,0.0115863193148425,0.318346630597275,0.99915848535134,"UNC45A","55898","UNC45A"
"ENSG00000140557",51.4311555000972,-0.000111922007822865,0.0207568510216006,0.882041327013713,0.99915848535134,"ST8SIA2","8128","ST8SIA2"
"ENSG00000140563",938.380804524361,-0.000344100137351988,0.0094110493412151,0.204023285556893,0.99915848535134,"MCTP2","55784","MCTP2"
"ENSG00000140564",1681.4283313486,-7.71662673630996e-05,0.0115601979812347,0.834327840227175,0.99915848535134,"FURIN","5045","FURIN"
"ENSG00000140575",12950.2932794784,7.72821312203562e-05,0.00544009193142597,0.673904573881715,0.99915848535134,"IQGAP1","8826","IQGAP1"
"ENSG00000140577",1023.01506870989,-2.01160238038527e-05,0.00470385437938806,0.913998520908299,0.99915848535134,"CRTC3","64784","CRTC3"
"ENSG00000140600",484.156085554663,-0.000261959314919356,0.0206605286434868,0.717732413957039,0.99915848535134,"SH3GL3","6457","SH3GL3"
"ENSG00000140612",1164.5472769772,-6.11364808803294e-05,0.00540263790072849,0.736727081689241,0.99915848535134,"SEC11A","23478","SEC11A"
"ENSG00000140632",1206.01286909436,-0.000217263120530023,0.00529759343169035,0.315047325930203,0.99915848535134,"GLYR1","84656","GLYR1"
"ENSG00000140650",535.866319139619,-0.000155861680618312,0.00724830941636286,0.471254171920608,0.99915848535134,"PMM2","5373","PMM2"
"ENSG00000140682",158.257467682267,0.000408955292561654,0.0130493473189817,0.252057737270154,0.99915848535134,"TGFB1I1","7041","TGFB1I1"
"ENSG00000140688",522.273135574385,-0.000213205943879356,0.00974864979064336,0.442630625626085,0.99915848535134,"RUSF1","64755","RUSF1"
"ENSG00000140694",1220.57398391912,0.000150647949877626,0.00460394823307642,0.496692209142819,0.99915848535134,"PARN","5073","PARN"
"ENSG00000140718",1436.98437625833,0.00025113849727882,0.00470729919786968,0.311312659710681,0.99915848535134,"FTO","79068","FTO"
"ENSG00000140740",3266.49316024066,-0.000181660730764841,0.00862054174829368,0.464724264872301,0.99915848535134,"UQCRC2","7385","UQCRC2"
"ENSG00000140750",1100.48067378994,-3.91204764622962e-05,0.00511497829620437,0.827367031726109,0.99915848535134,"ARHGAP17","55114","ARHGAP17"
"ENSG00000140798",322.355149091863,-0.000400711507617143,0.0295612211766183,0.719264928198907,0.99915848535134,"ABCC12","94160","ABCC12"
"ENSG00000140829",1651.99128659984,-0.000126926087992715,0.00593562941140368,0.512069289862034,0.99915848535134,"DHX38","9785","DHX38"
"ENSG00000140835",11.2777523226165,1.45376454409369e-05,0.0158008864559304,0.978734512398368,0.99915848535134,"CHST4","10164","CHST4"
"ENSG00000140836",1149.43028598971,0.000184806512702069,0.0069922553084701,0.387314495654788,0.99915848535134,"ZFHX3","463","ZFHX3"
"ENSG00000140839",10.1073393749316,4.53279274633884e-05,0.0109118567881736,0.896211184277928,0.99915848535134,"CLEC18B","497190","CLEC18B"
"ENSG00000140848",393.617164989213,0.000144946674689835,0.00660764583776516,0.477686288953691,0.99915848535134,"CPNE2","221184","CPNE2"
"ENSG00000140853",2369.8648141078,0.00061255166065622,0.0196486080452492,0.279309557074241,0.99915848535134,"NLRC5","84166","NLRC5"
"ENSG00000140854",503.533413738835,-0.00022129953465965,0.0131895705248483,0.582799969495563,0.99915848535134,"KATNB1","10300","KATNB1"
"ENSG00000140873",846.273370109917,-0.00171522230330187,0.0424288411925234,0.223733468228085,0.99915848535134,"ADAMTS18","170692","ADAMTS18"
"ENSG00000140876",61.7477090173509,-0.000244720939501402,0.00989557595527347,0.379519590542113,0.99915848535134,"NUDT7","283927","NUDT7"
"ENSG00000140905",27.2697205435095,4.7636889047565e-05,0.00963154893468648,0.873853330255854,0.99915848535134,"GCSH","2653","GCSH"
"ENSG00000140932",10.8406874647167,0.000307644738688288,0.0129553849693311,0.405415076774204,0.99915848535134,"CMTM2","146225","CMTM2"
"ENSG00000140941",1939.58209183437,-0.000198863150613327,0.00845729550968229,0.413723173513401,0.99915848535134,"MAP1LC3B","81631","MAP1LC3B"
"ENSG00000140943",3731.4434558005,5.64565214211043e-05,0.00529334201169972,0.754990473817499,0.99915848535134,"MBTPS1","8720","MBTPS1"
"ENSG00000140948",1370.22044738748,0.000239390471404352,0.00498444488258311,0.299312926954043,0.99915848535134,"ZCCHC14","23174","ZCCHC14"
"ENSG00000140950",820.836694396349,-0.00025005931021849,0.0111386482294659,0.429878236845991,0.99915848535134,"MEAK7","57707","MEAK7"
"ENSG00000140955",47.7839875032561,-6.79552920065394e-05,0.0166681120806228,0.906635766438927,0.99915848535134,"ADAD2","161931","ADAD2"
"ENSG00000140961",21.5806656943141,-0.00027761585263324,0.0166218475494551,0.60382403457192,0.99915848535134,"OSGIN1","29948","OSGIN1"
"ENSG00000140968",727.257836765983,0.00164119098236162,0.0377010129281441,0.168349022047233,0.99915848535134,"IRF8","3394","IRF8"
"ENSG00000140983",732.755447517659,-0.000755837220864023,0.0209132361881081,0.201118582405169,0.99915848535134,"RHOT2","89941","RHOT2"
"ENSG00000140986",19.4509582667218,0.000550107632116752,0.0242240311583769,0.496597423518307,0.99915848535134,"RPL3L","6123","RPL3L"
"ENSG00000140987",380.424409688244,-2.75062780620648e-05,0.00538522271393678,0.878355671290225,0.99915848535134,"ZSCAN32","54925","ZSCAN32"
"ENSG00000140988",7380.40867059421,-0.000372710239999301,0.0119485291030486,0.255181574189202,0.99915848535134,"RPS2","6187","RPS2"
"ENSG00000140990",587.155798277873,-2.29429665536691e-05,0.00550723585451207,0.899090622792499,0.99915848535134,"NDUFB10","4716","NDUFB10"
"ENSG00000140993",56.6447916782966,-0.000281114380320222,0.0125839612885121,0.437646397503111,0.99915848535134,"TIGD7","91151","TIGD7"
"ENSG00000140995",803.765148268068,-9.92537221506157e-05,0.00735291748659717,0.652718695408406,0.99915848535134,"DEF8","54849","DEF8"
"ENSG00000141002",1438.24094656105,2.35461514716736e-05,0.00586588763963192,0.899682768735474,0.99915848535134,"TCF25","22980","TCF25"
"ENSG00000141012",482.241485967251,-0.000268656414793065,0.00719626080287184,0.242436524628788,0.99915848535134,"GALNS","2588","GALNS"
"ENSG00000141013",288.948080219729,-0.000196016074302644,0.00772941321621382,0.388484169748759,0.99915848535134,"GAS8","2622","GAS8"
"ENSG00000141026",327.704478211318,0.000131688225756444,0.00588834124796602,0.496960208923144,0.99915848535134,"MED9","55090","MED9"
"ENSG00000141027",6495.72868963996,-2.73088597917037e-05,0.00463578712302155,0.886089637732779,0.99915848535134,"NCOR1","9611","NCOR1"
"ENSG00000141028",24.1467857573355,-0.000771801709297986,0.0206791807646542,0.18387408644901,0.99915848535134,NA,NA,"ENSG00000141028"
"ENSG00000141030",1048.98066147986,-0.000133587806167388,0.00602980683112615,0.494173896581953,0.99915848535134,"COPS3","8533","COPS3"
"ENSG00000141034",512.321942704277,-4.80138139142679e-05,0.00542347254037633,0.790844428243017,0.99915848535134,"GID4","79018","GID4"
"ENSG00000141040",363.231093745786,-2.89603423176781e-05,0.00679116225165998,0.889760079720583,0.99915848535134,"ZNF287","57336","ZNF287"
"ENSG00000141052",40.0410372994544,0.000379681618360157,0.0277938974669691,0.713727843971419,0.99915848535134,"MYOCD","93649","MYOCD"
"ENSG00000141076",829.836537627303,-0.000180403122813394,0.00597992407448171,0.374832508358554,0.99915848535134,"UTP4","84916","UTP4"
"ENSG00000141084",932.89335508813,-0.000219981988630542,0.00709321576855799,0.316968602883291,0.99915848535134,"RANBP10","57610","RANBP10"
"ENSG00000141096",2.50165466325016,-0.000387892575141395,0.0279626793844908,0.709503207323029,0.99915848535134,"DPEP3","64180","DPEP3"
"ENSG00000141098",850.512819465109,-0.000278537182385926,0.0119507040011643,0.411878392444643,0.99915848535134,"GFOD2","81577","GFOD2"
"ENSG00000141101",314.934278309452,-0.000217881988602647,0.00745667823692289,0.331609237991766,0.99915848535134,"NOB1","28987","NOB1"
"ENSG00000141127",655.700887737118,-0.000196079914162541,0.00509261613368863,0.358800214997136,0.99915848535134,"PRPSAP2","5636","PRPSAP2"
"ENSG00000141161",8.72900681563816,-0.00143020386924917,0.0423594115570679,0.333994517473541,0.99915848535134,"UNC45B","146862","UNC45B"
"ENSG00000141179",301.140007231365,-0.00027734031383228,0.0141574459810044,0.515765976976262,0.99915848535134,"PCTP","58488","PCTP"
"ENSG00000141198",753.62712168087,-2.0512332465296e-05,0.00590847658669495,0.912936129130328,0.99915848535134,"TOM1L1","10040","TOM1L1"
"ENSG00000141219",681.414791034432,7.75678754885583e-06,0.00662387632479363,0.969779918170206,0.99915848535134,"C17orf80","55028","C17orf80"
"ENSG00000141232",1636.45731327563,-0.000109932569070249,0.0100101235965174,0.718883710428762,0.99915848535134,"TOB1","10140","TOB1"
"ENSG00000141252",2031.3705029415,-0.000294432967063673,0.00806125002074933,0.227343662921355,0.99915848535134,"VPS53","55275","VPS53"
"ENSG00000141258",1325.99693873201,-0.000261003635601749,0.0115754148829427,0.428684618632453,0.99915848535134,"SGSM2","9905","SGSM2"
"ENSG00000141279",3180.77599521644,-0.000130453286682328,0.00630514509167049,0.51077680007659,0.99915848535134,"NPEPPS","9520","NPEPPS"
"ENSG00000141293",110.904765425637,0.000454530909155667,0.0221916453233426,0.539573853300701,0.99915848535134,"SKAP1","8631","SKAP1"
"ENSG00000141294",46.270956526608,-0.000286746461522789,0.0113002866420428,0.364109671321648,0.99915848535134,"LRRC46","90506","LRRC46"
"ENSG00000141295",293.663872641991,-0.000313873047901949,0.0146320125377816,0.471180553782736,0.99915848535134,"SCRN2","90507","SCRN2"
"ENSG00000141314",120.790142586393,0.000160346874197994,0.0197107673906705,0.819169377495842,0.99915848535134,"RHBDL3","162494","RHBDL3"
"ENSG00000141337",307.185613194856,0.000346355365514704,0.00866753523977107,0.183922207253116,0.99915848535134,"ARSG","22901","ARSG"
"ENSG00000141338",1490.835488339,-0.000313629559009055,0.0204968770139273,0.65580879256468,0.99915848535134,"ABCA8","10351","ABCA8"
"ENSG00000141349",200.196526644359,7.24858212393158e-05,0.00694450444270022,0.731520894590173,0.99915848535134,"G6PC3","92579","G6PC3"
"ENSG00000141367",14137.769526593,0.000217734488145006,0.00724369786770742,0.325359915998244,0.99915848535134,"CLTC","1213","CLTC"
"ENSG00000141376",1185.2256728331,4.90886501308134e-06,0.00451896096953356,0.980387323022061,0.99915848535134,"BCAS3","54828","BCAS3"
"ENSG00000141378",485.856991976281,1.50460536299137e-05,0.00481028659101408,0.934121211740859,0.99915848535134,"PTRH2","51651","PTRH2"
"ENSG00000141380",3163.72565008249,-7.56223487621727e-05,0.00560872763651394,0.682380296484302,0.99915848535134,"SS18","6760","SS18"
"ENSG00000141384",513.450044836751,-0.000356378701538749,0.0100366965207627,0.208314130914575,0.99915848535134,"TAF4B","6875","TAF4B"
"ENSG00000141385",1384.60578165614,-0.000312079841097905,0.0076022770948896,0.198244078893848,0.99915848535134,"AFG3L2","10939","AFG3L2"
"ENSG00000141391",39.9018407083109,-4.46920919970267e-05,0.0077001575494817,0.84916814989049,0.99915848535134,"PRELID3A","10650","PRELID3A"
"ENSG00000141404",294.155600307897,-3.99031367207641e-05,0.0114274551806447,0.913543711590239,0.99915848535134,"GNAL","2774","GNAL"
"ENSG00000141424",3946.11613228315,-2.01888135575037e-05,0.00677499101909751,0.922935748191633,0.99915848535134,"SLC39A6","25800","SLC39A6"
"ENSG00000141425",2223.28200177021,-0.000322581457454713,0.00731116798674732,0.184072399322048,0.99915848535134,"RPRD1A","55197","RPRD1A"
"ENSG00000141428",290.109378799532,-0.00011904184070862,0.00478031168564308,0.553565319886113,0.99915848535134,"C18orf21","83608","C18orf21"
"ENSG00000141429",2980.03657127921,7.37963893586318e-05,0.00672677073175961,0.719694634557832,0.99915848535134,"GALNT1","2589","GALNT1"
"ENSG00000141431",67.7816203136691,0.00155461953056665,0.0423482549352221,0.281872386981925,0.99915848535134,"ASXL3","80816","ASXL3"
"ENSG00000141433",220.114334422374,0.000226658493016838,0.0258143860962303,0.81520853494533,0.99915848535134,"ADCYAP1","116","ADCYAP1"
"ENSG00000141434",48.6438519640719,4.36861946753746e-05,0.00875550314301032,0.871299523074786,0.99915848535134,"MEP1B","4225","MEP1B"
"ENSG00000141441",1267.82945525922,0.000189684247300835,0.0091181074518268,0.468667897522799,0.99915848535134,"GAREM1","64762","GAREM1"
"ENSG00000141446",1326.24674172219,-0.000227120730881529,0.00641693127026164,0.291784782041306,0.99915848535134,"ESCO1","114799","ESCO1"
"ENSG00000141447",919.910576017863,-0.000105918407280358,0.00904847695605382,0.697195660469499,0.99915848535134,"OSBPL1A","114876","OSBPL1A"
"ENSG00000141448",51.1657573013505,0.000166051292781546,0.0237249916064267,0.85068693313607,0.99915848535134,"GATA6","2627","GATA6"
"ENSG00000141449",243.687047552084,-0.000135124232617487,0.00771150208232775,0.552800703921627,0.99915848535134,"GREB1L","80000","GREB1L"
"ENSG00000141452",469.914174218064,-4.05869519009255e-05,0.0051905770437303,0.821022215672741,0.99915848535134,"RMC1","29919","RMC1"
"ENSG00000141456",683.350731039118,-0.000116114414182786,0.00642284746505308,0.559991267860552,0.99915848535134,"PELP1","27043","PELP1"
"ENSG00000141458",2052.38551201059,6.33108249339698e-05,0.00927305410305819,0.824667361411248,0.99915848535134,"NPC1","4864","NPC1"
"ENSG00000141469",216.504225878471,0.000703185910926997,0.0300070223761051,0.504799293335047,0.99915848535134,"SLC14A1","6563","SLC14A1"
"ENSG00000141485",46.8837079306313,-0.000311001794006468,0.01325024440029,0.413360259778872,0.99915848535134,"SLC13A5","284111","SLC13A5"
"ENSG00000141497",69.8580811419628,0.00029283196005566,0.0127511407842701,0.423193244950838,0.99915848535134,"ZMYND15","84225","ZMYND15"
"ENSG00000141499",188.707378148878,-1.40753130514677e-05,0.00591274416789888,0.940217834093945,0.99915848535134,"WRAP53","55135","WRAP53"
"ENSG00000141504",485.706182815511,0.000137017758709607,0.00686046922967758,0.510315505603931,0.99915848535134,"SAT2","112483","SAT2"
"ENSG00000141505",22.4841148868009,3.18434211545834e-05,0.0131352453435637,0.941664162444387,0.99915848535134,"ASGR1","432","ASGR1"
"ENSG00000141506",223.240045221938,0.00141209831076913,0.0331377556824603,0.164168929805839,0.99915848535134,"PIK3R5","23533","PIK3R5"
"ENSG00000141510",1218.82222054208,-5.36698343868397e-06,0.00661825818376105,0.979073867431556,0.99915848535134,"TP53","7157","TP53"
"ENSG00000141519",215.511449012825,-0.000974399003606184,0.0248099169677344,0.174229604872006,0.99915848535134,"CCDC40","55036","CCDC40"
"ENSG00000141522",686.324994691617,-0.000435287985463214,0.0158437166198695,0.334827563585429,0.99915848535134,"ARHGDIA","396","ARHGDIA"
"ENSG00000141524",582.219918676147,0.000227483125197202,0.0121147268432613,0.525127804106115,0.99915848535134,"TMC6","11322","TMC6"
"ENSG00000141540",177.696708715403,1.08281243107895e-05,0.00625510932886798,0.955789931298376,0.99915848535134,"TTYH2","94015","TTYH2"
"ENSG00000141542",319.613915867286,8.05528382588685e-05,0.00550760443784042,0.662269340721548,0.99915848535134,"RAB40B","10966","RAB40B"
"ENSG00000141543",1888.4441324968,-0.000350542798528588,0.0146843832033218,0.411461315998849,0.99915848535134,"EIF4A3","9775","EIF4A3"
"ENSG00000141551",1457.0048429874,3.13298748452762e-05,0.00496188889400586,0.861794301988231,0.99915848535134,"CSNK1D","1453","CSNK1D"
"ENSG00000141552",297.169375297156,-6.84427354819425e-05,0.00930830856911555,0.811140666883695,0.99915848535134,"ANAPC11","51529","ANAPC11"
"ENSG00000141556",1736.76006783553,0.000155607084063265,0.00757923764817825,0.486346872409397,0.99915848535134,"TBCD","6904","TBCD"
"ENSG00000141560",490.201242842698,6.09664398392794e-05,0.00493140514046113,0.740024524658506,0.99915848535134,"FN3KRP","79672","FN3KRP"
"ENSG00000141564",1090.29342977007,-0.000350650714322242,0.0122397460133599,0.29887161484764,0.99915848535134,"RPTOR","57521","RPTOR"
"ENSG00000141568",1070.81667598263,-0.000149413975206009,0.00693997343937481,0.477034949278812,0.99915848535134,"FOXK2","3607","FOXK2"
"ENSG00000141569",355.438483227753,-0.000214858066487736,0.00906906430183074,0.405150643058358,0.99915848535134,"TRIM65","201292","TRIM65"
"ENSG00000141570",135.059021789407,-0.000159834846448133,0.010196794224235,0.597112386418046,0.99915848535134,"CBX8","57332","CBX8"
"ENSG00000141574",97.992809619801,0.00126857670919283,0.0303185898042386,0.163426475583212,0.99915848535134,"SECTM1","6398","SECTM1"
"ENSG00000141576",45.2780276859406,6.29810442697037e-05,0.00826077376386884,0.802193821259488,0.99915848535134,"RNF157","114804","RNF157"
"ENSG00000141577",167.735723286314,-0.000513027471797515,0.0193522797153915,0.377912584115441,0.99915848535134,"CEP131","22994","CEP131"
"ENSG00000141579",1676.66782768691,-0.000227533129516932,0.0183186088321928,0.716066003039076,0.99915848535134,"ZNF750","79755","ZNF750"
"ENSG00000141580",1763.28813513371,-0.00012407185654962,0.00503248763277437,0.52373710988204,0.99915848535134,"WDR45B","56270","WDR45B"
"ENSG00000141582",265.814731285707,-0.000684431289965272,0.0191252338931305,0.199272754376738,0.99915848535134,"CBX4","8535","CBX4"
"ENSG00000141627",1214.53847335638,-0.000256418560265227,0.00439488902985789,0.376324201443523,0.99915848535134,"DYM","54808","DYM"
"ENSG00000141639",104.921458764896,5.73433314550457e-05,0.0148302844184314,0.909191728894876,0.99915848535134,"MAPK4","5596","MAPK4"
"ENSG00000141642",156.56087836687,-9.24489609162139e-05,0.00532895714112203,0.618019294649818,0.99915848535134,"ELAC1","55520","ELAC1"
"ENSG00000141644",1659.2967377546,-5.16386230076518e-05,0.00536622779100361,0.775248934137776,0.99915848535134,"MBD1","4152","MBD1"
"ENSG00000141646",3310.15965190618,-2.43571643551603e-05,0.00527311366001887,0.891631793179425,0.99915848535134,"SMAD4","4089","SMAD4"
