"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169682",18.8090119795291,-0.0205862427613426,0.440233676241475,-0.0467620808501045,0.962702851051276,0.984619630246242
"ENSG00000169683",147.220168245084,-0.612908228369184,0.463422128515728,-1.32257005148252,0.185978399194989,0.465848956898682
"ENSG00000169684",46.3416629910261,0.425730397372253,0.409029406298818,1.04083078335262,0.2979540904344,0.580485724856342
"ENSG00000169689",260.17620155689,-0.687298846759235,0.369831282039168,-1.85841187627401,0.0631105470438628,0.283765123845756
"ENSG00000169692",223.159045020472,-0.894207548937108,0.573762741459073,-1.55849706563927,0.119115463054982,0.382313561301557
"ENSG00000169696",253.468122022871,-0.378721698841855,0.435765304113198,-0.869095577979919,0.384794855203458,0.653956747444372
"ENSG00000169710",6892.78469609434,-1.95412432961554,0.869526533133249,-2.24734295637196,0.0246181175721444,0.184513235806444
"ENSG00000169714",6059.95794335344,-0.400977711609709,0.195847021161781,-2.04740265760018,0.0406185656599931,0.230990220743263
"ENSG00000169715",310.434096015981,0.0940380358897255,0.523258091256775,0.179716353098072,0.857375254558144,0.93844610952313
"ENSG00000169718",833.932146340352,-0.867053254905202,0.441512299295369,-1.96382582385355,0.0495502942566265,0.252803658148514
"ENSG00000169727",898.25704372061,-0.452588281161318,0.415168349612858,-1.09013194667502,0.275655025531031,0.560050606257811
"ENSG00000169733",227.547217775143,-0.443878022162926,0.473010830287761,-0.93840984971293,0.348033826039075,0.624840473784558
"ENSG00000169738",341.693428311993,-0.292729609079133,0.414776962093395,-0.705751851794555,0.480342469185944,0.723757018665881
"ENSG00000169740",324.306641368993,0.357700919690515,0.232024510049896,1.54165143852084,0.12315831853486,0.388372469756414
"ENSG00000169744",457.120611252374,0.305391149871919,0.37967827412597,0.804341914414086,0.421199537202253,0.682327509452655
"ENSG00000169750",159.631236137539,0.192595719190429,0.60621181857029,0.317703669395053,0.750709727551388,0.886110309317967
"ENSG00000169752",255.957268801394,-0.400736508146049,0.311079434287503,-1.28821279704297,0.197671898524578,0.479870231208575
"ENSG00000169756",1637.62527768674,0.0839746074519827,0.193593437439053,0.433767841321684,0.664457036511926,0.839619397853649
"ENSG00000169758",63.9677000931283,-0.3859364866499,0.291706658902382,-1.32302940255831,0.185825600110714,0.465661119848663
